    25
  1000  1000
     1   278   269
     2   139   110
     3   353   388
     4   285   367
     5   303   314
     6   272   297
     7   160   182
     8   334   236
     9   359   225
    10   203   315
    11   232   175
    12   313   169
    13   113   166
    14   298   131
    15   135   132
    16   191   334
    17   232   105
    18   125   111
    19   136   220
    20   333   396
    21   281   109
    22   249   123
    23   301   105
    24   306   123
    25   229   343
