    25
   150   150
     1    24    29
     2    30    26
     3    32    30
     4    74    70
     5    67    68
     6    30    21
     7    87    96
     8    69    77
     9    74    78
    10    66    69
    11    36    31
    12    82    81
    13    89    87
    14    47    51
    15    55    50
    16    77    72
    17    24    18
    18    73    65
    19    29    21
    20    44    50
    21    55    45
    22    27    18
    23    30    28
    24    82    92
    25    68    59
