    50
   150   150
     1    77    84
     2    24    29
     3    30    26
     4    32    30
     5    74    70
     6    67    68
     7    30    21
     8    87    96
     9    69    77
    10    74    78
    11    66    69
    12    36    31
    13    82    81
    14    89    87
    15    47    51
    16    55    50
    17    77    72
    18    24    18
    19    73    65
    20    29    21
    21    44    50
    22    55    45
    23    27    18
    24    30    28
    25    82    92
    26    68    59
    27    60    52
    28    74    64
    29    75    67
    30    54    60
    31    30    22
    32    46    40
    33    94    96
    34    31    26
    35    62    59
    36    98    97
    37    76    75
    38    42    44
    39    66    63
    40    87    91
    41    67    74
    42    80    77
    43    62    53
    44    57    51
    45    58    55
    46    81    79
    47    92    94
    48    81    80
    49    66    73
    50    91    82
