    50
  1000  1000
     1   353   388
     2   285   367
     3   303   314
     4   272   297
     5   160   182
     6   334   236
     7   359   225
     8   203   315
     9   232   175
    10   313   169
    11   113   166
    12   298   131
    13   135   132
    14   191   334
    15   232   105
    16   125   111
    17   136   220
    18   333   396
    19   281   109
    20   249   123
    21   301   105
    22   306   123
    23   229   343
    24   137   132
    25   198   156
    26   377   281
    27   141   176
    28   257   205
    29   392   237
    30   312   237
    31   184   273
    32   274   210
    33   350   316
    34   278   357
    35   325   201
    36   256   112
    37   240   160
    38   242   209
    39   330   226
    40   369   279
    41   327   234
    42   271   358
    43   366   117
    44   280   277
    45   379   207
    46   230   271
    47   100   338
    48   355   373
    49   262   144
    50   388   116
