    50
  1000  1000
     1   125   315
     2   355   117
     3   321   137
     4   188   143
     5   224   301
     6   195   278
     7   269   139
     8   110   353
     9   388   285
    10   367   303
    11   314   272
    12   297   160
    13   182   334
    14   236   359
    15   225   203
    16   315   232
    17   175   313
    18   169   113
    19   166   298
    20   131   135
    21   132   191
    22   334   232
    23   105   125
    24   111   136
    25   220   333
    26   396   281
    27   109   249
    28   123   301
    29   105   306
    30   123   229
    31   343   137
    32   132   198
    33   156   377
    34   281   141
    35   176   257
    36   205   392
    37   237   312
    38   237   184
    39   273   274
    40   210   350
    41   316   278
    42   357   325
    43   201   256
    44   112   240
    45   160   242
    46   209   330
    47   226   369
    48   279   327
    49   234   271
    50   358   366
