   100
   150   150
     1    53    74
     2    45    67
     3    65    30
     4    23    87
     5    97    69
     6    91    74
     7    77    66
     8    73    36
     9    42    82
    10    56    89
    11    53    47
    12    77    55
    13    40    77
    14    38    24
    15    38    73
    16    28    29
    17    28    44
    18    82    55
    19    21    27
    20    23    30
    21    52    82
    22    99    68
    23    22    60
    24    26    74
    25    21    75
    26    26    54
    27    85    30
    28    28    46
    29    35    94
    30    68    31
    31    40    62
    32    48    98
    33    57    76
    34    57    42
    35    66    66
    36    49    87
    37    78    67
    38    89    80
    39    47    62
    40    23    57
    41    36    58
    42    49    81
    43    54    92
    44    68    81
    45    56    66
    46    89    91
    47    24    68
    48    67    94
    49    48    55
    50    66    20
    51    83    88
    52    93    63
    53    32    97
    54    24    46
    55    62    36
    56    82    58
    57    50    49
    58    36    54
    59    57    64
    60    80    97
    61    94    37
    62    37    35
    63    35    29
    64    77    64
    65    22    50
    66    74    86
    67    65    56
    68    91    30
    69    38    28
    70    57    92
    71    85    55
    72    87    94
    73    54    93
    74    84    44
    75    61    45
    76    56    59
    77    87    78
    78    39    40
    79    62    70
    80    95    77
    81    22    81
    82    73    45
    83    28    41
    84    89    86
    85    89    65
    86    45    49
    87    81    55
    88    29    49
    89    67    21
    90    78    69
    91    54    78
    92    93    39
    93    80    48
    94    84    72
    95    45    21
    96    86    72
    97    38    31
    98    81    47
    99    97    60
   100    77    34
