    50
   150   150
     1    27    31
     2    88    79
     3    79    71
     4    43    36
     5    53    56
     6    45    47
     7    65    58
     8    23    30
     9    97    99
    10    91    95
    11    77    78
    12    73    67
    13    42    48
    14    56    63
    15    53    50
    16    77    76
    17    40    44
    18    38    29
    19    38    41
    20    28    20
    21    28    24
    22    82    81
    23    21    13
    24    23    15
    25    52    58
    26    99   101
    27    22    22
    28    26    29
    29    21    25
    30    26    25
    31    85    77
    32    28    25
    33    35    43
    34    68    61
    35    40    40
    36    48    57
    37    57    61
    38    57    53
    39    66    68
    40    49    56
    41    78    80
    42    89    94
    43    47    47
    44    23    22
    45    36    35
    46    49    54
    47    54    62
    48    68    73
    49    56    57
    50    89    97
