   200
   994   991
     1   165   125
     2   315   355
     3   117   321
     4   137   188
     5   143   224
     6   301   195
     7   278   269
     8   139   110
     9   353   388
    10   285   367
    11   303   314
    12   272   297
    13   160   182
    14   334   236
    15   359   225
    16   203   315
    17   232   175
    18   313   169
    19   113   166
    20   298   131
    21   135   132
    22   191   334
    23   232   105
    24   125   111
    25   136   220
    26   333   396
    27   281   109
    28   249   123
    29   301   105
    30   306   123
    31   229   343
    32   137   132
    33   198   156
    34   377   281
    35   141   176
    36   257   205
    37   392   237
    38   312   237
    39   184   273
    40   274   210
    41   350   316
    42   278   357
    43   325   201
    44   256   112
    45   240   160
    46   242   209
    47   330   226
    48   369   279
    49   327   234
    50   271   358
    51   366   117
    52   280   277
    53   379   207
    54   230   271
    55   100   338
    56   355   373
    57   262   144
    58   388   116
    59   199   257
    60   162   333
    61   243   212
    62   210   158
    63   228   240
    64   266   325
    65   388   377
    66   163   165
    67   156   155
    68   134   314
    69   265   107
    70   213   303
    71   348   268
    72   234   367
    73   139   169
    74   129   239
    75   371   344
    76   231   352
    77   377   228
    78   375   339
    79   191   252
    80   193   234
    81   247   351
    82   319   171
    83   177   258
    84   286   381
    85   314   106
    86   328   300
    87   193   128
    88   177   359
    89   346   359
    90   267   193
    91   207   330
    92   232   135
    93   209   275
    94   105   318
    95   286   229
    96   318   375
    97   170   323
    98   207   340
    99   295   192
   100   103   346
   101   295   169
   102   140   327
   103   203   387
   104   251   316
   105   151   179
   106   170   145
   107   375   180
   108   331   349
   109   306   221
   110   366   361
   111   378   236
   112   308   314
   113   224   260
   114   292   141
   115   178   124
   116   250   176
   117   374   363
   118   216   252
   119   144   110
   120   323   303
   121   121   398
   122   205   362
   123   140   260
   124   194   261
   125   133   330
   126   124   235
   127   134   142
   128   229   317
   129   276   227
   130   242   340
   131   193   321
   132   295   237
   133   217   255
   134   324   342
   135   182   264
   136   359   188
   137   322   381
   138   237   309
   139   370   139
   140   188   138
   141   158   371
   142   247   107
   143   222   211
   144   248   151
   145   292   393
   146   122   303
   147   204   248
   148   205   396
   149   191   112
   150   329   363
   151   285   116
   152   127   238
   153   321   195
   154   233   154
   155   230   382
   156   180   345
   157   348   210
   158   201   243
   159   207   212
   160   331   283
   161   340   122
   162   101   397
   163   181   374
   164   346   319
   165   163   299
   166   199   182
   167   219   233
   168   392   219
   169   384   307
   170   260   164
   171   189   156
   172   136   150
   173   169   113
   174   153   111
   175   357   311
   176   245   379
   177   285   383
   178   144   189
   179   188   363
   180   285   373
   181   399   385
   182   299   365
   183   151   380
   184   222   298
   185   278   384
   186   186   105
   187   212   228
   188   124   120
   189   388   147
   190   370   176
   191   137   174
   192   157   207
   193   395   142
   194   318   245
   195   394   284
   196   288   125
   197   367   334
   198   198   379
   199   348   126
   200   283   141
