   200
  1000  1000
     1   112   151
     2    98   139
     3   134    70
     4    55   176
     5   194   143
     6   183   151
     7   157   136
     8   149    80
     9    91   167
    10   118   180
    11   112   102
    12   158   116
    13    87   157
    14    85    57
    15    83   149
    16    66    68
    17    66    95
    18   167   116
    19    53    62
    20    56    68
    21   110   166
    22   198   141
    23    54   124
    24    61   151
    25    53   153
    26    62   114
    27   172    69
    28    66    99
    29    78   188
    30   141    70
    31    88   128
    32   103   196
    33   118   156
    34   119    92
    35   136   137
    36   105   175
    37   158   139
    38   179   162
    39   100   128
    40    56   120
    41    80   121
    42   104   165
    43   113   185
    44   140   164
    45   117   135
    46   179   183
    47    58   140
    48   139   190
    49   103   115
    50   136    50
    51   169   178
    52   187   131
    53    72   194
    54    58    99
    55   128    81
    56   167   121
    57   106   105
    58    79   114
    59   120   133
    60   162   194
    61   189    81
    62    83    78
    63    78    67
    64   157   132
    65    54   107
    66   152   174
    67   134   117
    68   184    69
    69    84    64
    70   120   185
    71   172   116
    72   176   189
    73   114   187
    74   170    96
    75   126    97
    76   117   123
    77   176   160
    78    85    88
    79   129   143
    80   191   157
    81    53   164
    82   150    96
    83    64    88
    84   180   173
    85   179   134
    86    97   104
    87   165   116
    88    67   105
    89   138    52
    90   159   143
    91   114   159
    92   188    85
    93   162   103
    94   170   148
    95    96    51
    96   173   148
    97    85    70
    98   164   101
    99   194   126
   100   158    76
   101    90    85
   102    73   187
   103    90   165
   104   175   153
   105   110   183
   106   180   189
   107   118   154
   108   157   112
   109   130   146
   110    71    89
   111    62   125
   112    88   187
   113   182   108
   114   126    72
   115    55   162
   116   152    61
   117   199   102
   118   181    70
   119   130    97
   120   131    67
   121   165    62
   122   118    67
   123    71   115
   124   158   138
   125   114   121
   126   170    96
   127   160   148
   128   119   108
   129   128   162
   130   171    91
   131   132   180
   132    94   161
   133   191   118
   134   155   185
   135    69    94
   136    69    79
   137   186   124
   138    54   111
   139   106   124
   140    76   146
   141   196    61
   142   151   102
   143   124   103
   144   198    95
   145    56   164
   146   182   143
   147    58    63
   148   119   160
   149    98   116
   150    77   115
   151   191    90
   152   173   174
   153   105   101
   154   122   103
   155   106   165
   156   142   170
   157    61    51
   158   199    90
   159   187   173
   160   159    81
   161   150    99
   162    91   110
   163   116   196
   164   110   192
   165   154   130
   166    82    95
   167    78    68
   168    75    84
   169    57    77
   170    55   178
   171   155   122
   172   190   143
   173   192    72
   174    94    94
   175   182   142
   176   186   200
   177   192   150
   178   182    76
   179   190   111
   180   149   139
   181   192    93
   182    52   106
   183   114    62
   184    60   194
   185    74   185
   186    88    69
   187    87    78
   188   103   197
   189    71   159
   190   123   197
   191   142   144
   192    62   183
   193   167    99
   194   189   174
   195    63   141
   196    70    85
   197    96   138
   198    72   183
   199   132   155
   200   160   185
