    25
  1000  1000
     1   388   285
     2   367   303
     3   314   272
     4   297   160
     5   182   334
     6   236   359
     7   225   203
     8   315   232
     9   175   313
    10   169   113
    11   166   298
    12   131   135
    13   132   191
    14   334   232
    15   105   125
    16   111   136
    17   220   333
    18   396   281
    19   109   249
    20   123   301
    21   105   306
    22   123   229
    23   343   137
    24   132   198
    25   156   377
