    25
   150   150
     1    77    41
     2    24    93
     3    30    82
     4    32    82
     5    74    39
     6    67    48
     7    30    80
     8    87    32
     9    69    49
    10    74    43
    11    66    50
    12    36    76
    13    82    32
    14    89    25
    15    47    70
    16    55    57
    17    77    35
    18    24    88
    19    73    38
    20    29    82
    21    44    73
    22    55    55
    23    27    83
    24    30    83
    25    82    37
