   200
   971   986
     1   224   301
     2   195   278
     3   269   139
     4   110   353
     5   388   285
     6   367   303
     7   314   272
     8   297   160
     9   182   334
    10   236   359
    11   225   203
    12   315   232
    13   175   313
    14   169   113
    15   166   298
    16   131   135
    17   132   191
    18   334   232
    19   105   125
    20   111   136
    21   220   333
    22   396   281
    23   109   249
    24   123   301
    25   105   306
    26   123   229
    27   343   137
    28   132   198
    29   156   377
    30   281   141
    31   176   257
    32   205   392
    33   237   312
    34   237   184
    35   273   274
    36   210   350
    37   316   278
    38   357   325
    39   201   256
    40   112   240
    41   160   242
    42   209   330
    43   226   369
    44   279   327
    45   234   271
    46   358   366
    47   117   280
    48   277   379
    49   207   230
    50   271   100
    51   338   355
    52   373   262
    53   144   388
    54   116   199
    55   257   162
    56   333   243
    57   212   210
    58   158   228
    59   240   266
    60   325   388
    61   377   163
    62   165   156
    63   155   134
    64   314   265
    65   107   213
    66   303   348
    67   268   234
    68   367   139
    69   169   129
    70   239   371
    71   344   231
    72   352   377
    73   228   375
    74   339   191
    75   252   193
    76   234   247
    77   351   319
    78   171   177
    79   258   286
    80   381   314
    81   106   328
    82   300   193
    83   128   177
    84   359   346
    85   359   267
    86   193   207
    87   330   232
    88   135   209
    89   275   105
    90   318   286
    91   229   318
    92   375   170
    93   323   207
    94   340   295
    95   192   103
    96   346   295
    97   169   140
    98   327   203
    99   387   251
   100   316   151
   101   179   170
   102   145   375
   103   180   331
   104   349   306
   105   221   366
   106   361   378
   107   236   308
   108   314   224
   109   260   292
   110   141   178
   111   124   250
   112   176   374
   113   363   216
   114   252   144
   115   110   323
   116   303   121
   117   398   205
   118   362   140
   119   260   194
   120   261   133
   121   330   124
   122   235   134
   123   142   229
   124   317   276
   125   227   242
   126   340   193
   127   321   295
   128   237   217
   129   255   324
   130   342   182
   131   264   359
   132   188   322
   133   381   237
   134   309   370
   135   139   188
   136   138   158
   137   371   247
   138   107   222
   139   211   248
   140   151   292
   141   393   122
   142   303   204
   143   248   205
   144   396   191
   145   112   329
   146   363   285
   147   116   127
   148   238   321
   149   195   233
   150   154   230
   151   382   180
   152   345   348
   153   210   201
   154   243   207
   155   212   331
   156   283   340
   157   122   101
   158   397   181
   159   374   346
   160   319   163
   161   299   199
   162   182   219
   163   233   392
   164   219   384
   165   307   260
   166   164   189
   167   156   136
   168   150   169
   169   113   153
   170   111   357
   171   311   245
   172   379   285
   173   383   144
   174   189   188
   175   363   285
   176   373   399
   177   385   299
   178   365   151
   179   380   222
   180   298   278
   181   384   186
   182   105   212
   183   228   124
   184   120   388
   185   147   370
   186   176   137
   187   174   157
   188   207   395
   189   142   318
   190   245   394
   191   284   288
   192   125   367
   193   334   198
   194   379   348
   195   126   283
   196   141   170
   197   191   275
   198   144   366
   199   265   309
   200   321   371
