   200
   150   150
     1    79    30
     2    43    32
     3    53    74
     4    45    67
     5    65    30
     6    23    87
     7    97    69
     8    91    74
     9    77    66
    10    73    36
    11    42    82
    12    56    89
    13    53    47
    14    77    55
    15    40    77
    16    38    24
    17    38    73
    18    28    29
    19    28    44
    20    82    55
    21    21    27
    22    23    30
    23    52    82
    24    99    68
    25    22    60
    26    26    74
    27    21    75
    28    26    54
    29    85    30
    30    28    46
    31    35    94
    32    68    31
    33    40    62
    34    48    98
    35    57    76
    36    57    42
    37    66    66
    38    49    87
    39    78    67
    40    89    80
    41    47    62
    42    23    57
    43    36    58
    44    49    81
    45    54    92
    46    68    81
    47    56    66
    48    89    91
    49    24    68
    50    67    94
    51    48    55
    52    66    20
    53    83    88
    54    93    63
    55    32    97
    56    24    46
    57    62    36
    58    82    58
    59    50    49
    60    36    54
    61    57    64
    62    80    97
    63    94    37
    64    37    35
    65    35    29
    66    77    64
    67    22    50
    68    74    86
    69    65    56
    70    91    30
    71    38    28
    72    57    92
    73    85    55
    74    87    94
    75    54    93
    76    84    44
    77    61    45
    78    56    59
    79    87    78
    80    39    40
    81    62    70
    82    95    77
    83    22    81
    84    73    45
    85    28    41
    86    89    86
    87    89    65
    88    45    49
    89    81    55
    90    29    49
    91    67    21
    92    78    69
    93    54    78
    94    93    39
    95    80    48
    96    84    72
    97    45    21
    98    86    72
    99    38    31
   100    81    47
   101    97    60
   102    77    34
   103    41    39
   104    32    93
   105    41    82
   106    86    75
   107    52    91
   108    90    94
   109    56    76
   110    77    53
   111    63    71
   112    31    41
   113    27    60
   114    40    93
   115    90    51
   116    61    32
   117    23    79
   118    74    26
   119    99    48
   120    90    31
   121    63    45
   122    63    29
   123    81    26
   124    56    29
   125    31    54
   126    78    67
   127    54    58
   128    84    45
   129    79    72
   130    57    51
   131    61    80
   132    85    42
   133    64    89
   134    44    79
   135    95    56
   136    76    92
   137    30    43
   138    30    36
   139    92    59
   140    22    52
   141    50    59
   142    34    71
   143    98    26
   144    74    48
   145    60    48
   146    99    44
   147    23    81
   148    90    69
   149    24    27
   150    57    79
   151    45    55
   152    34    55
   153    95    41
   154    85    86
   155    49    47
   156    58    48
   157    50    82
   158    69    84
   159    26    20
   160    99    42
   161    93    86
   162    78    37
   163    73    46
   164    42    52
   165    55    98
   166    52    96
   167    75    63
   168    37    44
   169    35    30
   170    33    38
   171    23    34
   172    23    88
   173    76    59
   174    95    69
   175    96    32
   176    44    44
   177    90    69
   178    93   100
   179    96    73
   180    91    34
   181    95    53
   182    73    67
   183    96    43
   184    21    50
   185    54    26
   186    25    97
   187    33    92
   188    40    30
   189    40    35
   190    49    99
   191    31    78
   192    59    98
   193    69    70
   194    27    91
   195    82    46
   196    94    86
   197    27    69
   198    31    39
   199    44    67
   200    32    91
