    50
   150   150
     1    53    63
     2    45    70
     3    65    46
     4    23    95
     5    97    19
     6    91    25
     7    77    38
     8    73    39
     9    42    75
    10    56    62
    11    53    60
    12    77    37
    13    40    77
    14    38    72
    15    38    78
    16    28    83
    17    28    85
    18    82    32
    19    21    89
    20    23    88
    21    52    65
    22    99    17
    23    22    92
    24    26    90
    25    21    95
    26    26    88
    27    85    26
    28    28    85
    29    35    84
    30    68    43
    31    40    75
    32    48    71
    33    57    60
    34    57    55
    35    66    49
    36    49    69
    37    78    37
    38    89    28
    39    47    68
    40    23    91
    41    36    78
    42    49    68
    43    54    64
    44    68    49
    45    56    59
    46    89    29
    47    24    91
    48    67    52
    49    48    66
    50    66    44
