    25
  1000  1000
     1   126   294
     2   145   414
     3   671   319
     4   592   563
     5   132    36
     6   843   959
     7   618   889
     8   676   715
     9   575   658
    10   202   275
    11   780   453
    12   864   416
    13   344   718
    14   442   250
    15   712   232
    16    45   221
    17   661   105
    18   118   106
    19   304   780
    20   440    18
    21    83    39
    22   121   399
    23   776   988
    24   605    30
    25   496    76
