    25
   150   150
     1    43    36
     2    53    56
     3    45    47
     4    65    58
     5    23    30
     6    97    99
     7    91    95
     8    77    78
     9    73    67
    10    42    48
    11    56    63
    12    53    50
    13    77    76
    14    40    44
    15    38    29
    16    38    41
    17    28    20
    18    28    24
    19    82    81
    20    21    13
    21    23    15
    22    52    58
    23    99   101
    24    22    22
    25    26    29
