   100
   150   150
     1    32    30
     2    74    70
     3    67    68
     4    30    21
     5    87    96
     6    69    77
     7    74    78
     8    66    69
     9    36    31
    10    82    81
    11    89    87
    12    47    51
    13    55    50
    14    77    72
    15    24    18
    16    73    65
    17    29    21
    18    44    50
    19    55    45
    20    27    18
    21    30    28
    22    82    92
    23    68    59
    24    60    52
    25    74    64
    26    75    67
    27    54    60
    28    30    22
    29    46    40
    30    94    96
    31    31    26
    32    62    59
    33    98    97
    34    76    75
    35    42    44
    36    66    63
    37    87    91
    38    67    74
    39    80    77
    40    62    53
    41    57    51
    42    58    55
    43    81    79
    44    92    94
    45    81    80
    46    66    73
    47    91    82
    48    68    70
    49    94    91
    50    55    56
    51    20    26
    52    88    96
    53    63    56
    54    97    88
    55    46    46
    56    36    42
    57    58    55
    58    49    43
    59    54    53
    60    64    69
    61    97   105
    62    37    31
    63    35    29
    64    29    33
    65    64    54
    66    50    54
    67    86    87
    68    56    64
    69    30    25
    70    28    27
    71    92    98
    72    55    62
    73    94    93
    74    93    99
    75    44    44
    76    45    44
    77    59    66
    78    78    73
    79    40    41
    80    70    79
    81    77    67
    82    81    84
    83    45    37
    84    41    48
    85    86    93
    86    65    61
    87    49    54
    88    55    47
    89    49    51
    90    21    26
    91    69    68
    92    78    86
    93    39    44
    94    48    54
    95    72    68
    96    21    27
    97    72    67
    98    31    36
    99    47    56
   100    60    64
