    25
   150   150
     1    24    93
     2    30    82
     3    32    82
     4    74    39
     5    67    48
     6    30    80
     7    87    32
     8    69    49
     9    74    43
    10    66    50
    11    36    76
    12    82    32
    13    89    25
    14    47    70
    15    55    57
    16    77    35
    17    24    88
    18    73    38
    19    29    82
    20    44    73
    21    55    55
    22    27    83
    23    30    83
    24    82    37
    25    68    42
