    25
   150   150
     1    24    79
     2    30    43
     3    32    53
     4    74    45
     5    67    65
     6    30    23
     7    87    97
     8    69    91
     9    74    77
    10    66    73
    11    36    42
    12    82    56
    13    89    53
    14    47    77
    15    55    40
    16    77    38
    17    24    38
    18    73    28
    19    29    28
    20    44    82
    21    55    21
    22    27    23
    23    30    52
    24    82    99
    25    68    22
