    50
   150   150
     1    79    32
     2    43    68
     3    53    63
     4    45    70
     5    65    46
     6    23    95
     7    97    19
     8    91    25
     9    77    38
    10    73    39
    11    42    75
    12    56    62
    13    53    60
    14    77    37
    15    40    77
    16    38    72
    17    38    78
    18    28    83
    19    28    85
    20    82    32
    21    21    89
    22    23    88
    23    52    65
    24    99    17
    25    22    92
    26    26    90
    27    21    95
    28    26    88
    29    85    26
    30    28    85
    31    35    84
    32    68    43
    33    40    75
    34    48    71
    35    57    60
    36    57    55
    37    66    49
    38    49    69
    39    78    37
    40    89    28
    41    47    68
    42    23    91
    43    36    78
    44    49    68
    45    54    64
    46    68    49
    47    56    59
    48    89    29
    49    24    91
    50    67    52
