    25
   868   772
     1   143   224
     2   301   195
     3   278   269
     4   139   110
     5   353   388
     6   285   367
     7   303   314
     8   272   297
     9   160   182
    10   334   236
    11   359   225
    12   203   315
    13   232   175
    14   313   169
    15   113   166
    16   298   131
    17   135   132
    18   191   334
    19   232   105
    20   125   111
    21   136   220
    22   333   396
    23   281   109
    24   249   123
    25   301   105
