    25
   150   150
     1    79    71
     2    43    36
     3    53    56
     4    45    47
     5    65    58
     6    23    30
     7    97    99
     8    91    95
     9    77    78
    10    73    67
    11    42    48
    12    56    63
    13    53    50
    14    77    76
    15    40    44
    16    38    29
    17    38    41
    18    28    20
    19    28    24
    20    82    81
    21    21    13
    22    23    15
    23    52    58
    24    99   101
    25    22    22
