    50
   150   150
     1    32    53
     2    74    45
     3    67    65
     4    30    23
     5    87    97
     6    69    91
     7    74    77
     8    66    73
     9    36    42
    10    82    56
    11    89    53
    12    47    77
    13    55    40
    14    77    38
    15    24    38
    16    73    28
    17    29    28
    18    44    82
    19    55    21
    20    27    23
    21    30    52
    22    82    99
    23    68    22
    24    60    26
    25    74    21
    26    75    26
    27    54    85
    28    30    28
    29    46    35
    30    94    68
    31    31    40
    32    62    48
    33    98    57
    34    76    57
    35    42    66
    36    66    49
    37    87    78
    38    67    89
    39    80    47
    40    62    23
    41    57    36
    42    58    49
    43    81    54
    44    92    68
    45    81    56
    46    66    89
    47    91    24
    48    68    67
    49    94    48
    50    55    66
