   200
   150   150
     1    88    24
     2    79    30
     3    43    32
     4    53    74
     5    45    67
     6    65    30
     7    23    87
     8    97    69
     9    91    74
    10    77    66
    11    73    36
    12    42    82
    13    56    89
    14    53    47
    15    77    55
    16    40    77
    17    38    24
    18    38    73
    19    28    29
    20    28    44
    21    82    55
    22    21    27
    23    23    30
    24    52    82
    25    99    68
    26    22    60
    27    26    74
    28    21    75
    29    26    54
    30    85    30
    31    28    46
    32    35    94
    33    68    31
    34    40    62
    35    48    98
    36    57    76
    37    57    42
    38    66    66
    39    49    87
    40    78    67
    41    89    80
    42    47    62
    43    23    57
    44    36    58
    45    49    81
    46    54    92
    47    68    81
    48    56    66
    49    89    91
    50    24    68
    51    67    94
    52    48    55
    53    66    20
    54    83    88
    55    93    63
    56    32    97
    57    24    46
    58    62    36
    59    82    58
    60    50    49
    61    36    54
    62    57    64
    63    80    97
    64    94    37
    65    37    35
    66    35    29
    67    77    64
    68    22    50
    69    74    86
    70    65    56
    71    91    30
    72    38    28
    73    57    92
    74    85    55
    75    87    94
    76    54    93
    77    84    44
    78    61    45
    79    56    59
    80    87    78
    81    39    40
    82    62    70
    83    95    77
    84    22    81
    85    73    45
    86    28    41
    87    89    86
    88    89    65
    89    45    49
    90    81    55
    91    29    49
    92    67    21
    93    78    69
    94    54    78
    95    93    39
    96    80    48
    97    84    72
    98    45    21
    99    86    72
   100    38    31
   101    81    47
   102    97    60
   103    77    34
   104    41    39
   105    32    93
   106    41    82
   107    86    75
   108    52    91
   109    90    94
   110    56    76
   111    77    53
   112    63    71
   113    31    41
   114    27    60
   115    40    93
   116    90    51
   117    61    32
   118    23    79
   119    74    26
   120    99    48
   121    90    31
   122    63    45
   123    63    29
   124    81    26
   125    56    29
   126    31    54
   127    78    67
   128    54    58
   129    84    45
   130    79    72
   131    57    51
   132    61    80
   133    85    42
   134    64    89
   135    44    79
   136    95    56
   137    76    92
   138    30    43
   139    30    36
   140    92    59
   141    22    52
   142    50    59
   143    34    71
   144    98    26
   145    74    48
   146    60    48
   147    99    44
   148    23    81
   149    90    69
   150    24    27
   151    57    79
   152    45    55
   153    34    55
   154    95    41
   155    85    86
   156    49    47
   157    58    48
   158    50    82
   159    69    84
   160    26    20
   161    99    42
   162    93    86
   163    78    37
   164    73    46
   165    42    52
   166    55    98
   167    52    96
   168    75    63
   169    37    44
   170    35    30
   171    33    38
   172    23    34
   173    23    88
   174    76    59
   175    95    69
   176    96    32
   177    44    44
   178    90    69
   179    93   100
   180    96    73
   181    91    34
   182    95    53
   183    73    67
   184    96    43
   185    21    50
   186    54    26
   187    25    97
   188    33    92
   189    40    30
   190    40    35
   191    49    99
   192    31    78
   193    59    98
   194    69    70
   195    27    91
   196    82    46
   197    94    86
   198    27    69
   199    31    39
   200    44    67
