    50
  1000  1000
     1   275   376
     2   287   448
     3   602   391
     4   555   537
     5   279   221
     6   706   775
     7   571   733
     8   606   629
     9   545   595
    10   321   365
    11   668   472
    12   718   449
    13   406   631
    14   465   349
    15   627   339
    16   226   332
    17   597   262
    18   271   263
    19   382   668
    20   464   210
    21   249   223
    22   272   439
    23   666   793
    24   563   217
    25   497   245
    26   603   211
    27   612   247
    28   458   686
    29   275   264
    30   395   311
    31   753   563
    32   282   351
    33   514   411
    34   783   474
    35   623   474
    36   367   545
    37   549   420
    38   700   632
    39   556   715
    40   649   401
    41   512   225
    42   480   319
    43   484   417
    44   659   453
    45   738   559
    46   655   468
    47   541   715
    48   732   233
    49   560   555
    50   758   413
