    50
   150   150
     1    27    77
     2    88    24
     3    79    30
     4    43    32
     5    53    74
     6    45    67
     7    65    30
     8    23    87
     9    97    69
    10    91    74
    11    77    66
    12    73    36
    13    42    82
    14    56    89
    15    53    47
    16    77    55
    17    40    77
    18    38    24
    19    38    73
    20    28    29
    21    28    44
    22    82    55
    23    21    27
    24    23    30
    25    52    82
    26    99    68
    27    22    60
    28    26    74
    29    21    75
    30    26    54
    31    85    30
    32    28    46
    33    35    94
    34    68    31
    35    40    62
    36    48    98
    37    57    76
    38    57    42
    39    66    66
    40    49    87
    41    78    67
    42    89    80
    43    47    62
    44    23    57
    45    36    58
    46    49    81
    47    54    92
    48    68    81
    49    56    66
    50    89    91
