   100
   150   150
     1    32    53
     2    74    45
     3    67    65
     4    30    23
     5    87    97
     6    69    91
     7    74    77
     8    66    73
     9    36    42
    10    82    56
    11    89    53
    12    47    77
    13    55    40
    14    77    38
    15    24    38
    16    73    28
    17    29    28
    18    44    82
    19    55    21
    20    27    23
    21    30    52
    22    82    99
    23    68    22
    24    60    26
    25    74    21
    26    75    26
    27    54    85
    28    30    28
    29    46    35
    30    94    68
    31    31    40
    32    62    48
    33    98    57
    34    76    57
    35    42    66
    36    66    49
    37    87    78
    38    67    89
    39    80    47
    40    62    23
    41    57    36
    42    58    49
    43    81    54
    44    92    68
    45    81    56
    46    66    89
    47    91    24
    48    68    67
    49    94    48
    50    55    66
    51    20    83
    52    88    93
    53    63    32
    54    97    24
    55    46    62
    56    36    82
    57    58    50
    58    49    36
    59    54    57
    60    64    80
    61    97    94
    62    37    37
    63    35    35
    64    29    77
    65    64    22
    66    50    74
    67    86    65
    68    56    91
    69    30    38
    70    28    57
    71    92    85
    72    55    87
    73    94    54
    74    93    84
    75    44    61
    76    45    56
    77    59    87
    78    78    39
    79    40    62
    80    70    95
    81    77    22
    82    81    73
    83    45    28
    84    41    89
    85    86    89
    86    65    45
    87    49    81
    88    55    29
    89    49    67
    90    21    78
    91    69    54
    92    78    93
    93    39    80
    94    48    84
    95    72    45
    96    21    86
    97    72    38
    98    31    81
    99    47    97
   100    60    77
