   200
  1000  1000
     1   145   414
     2   671   319
     3   592   563
     4   132    36
     5   843   959
     6   618   889
     7   676   715
     8   575   658
     9   202   275
    10   780   453
    11   864   416
    12   344   718
    13   442   250
    14   712   232
    15    45   221
    16   661   105
    17   118   106
    18   304   780
    19   440    18
    20    83    39
    21   121   399
    22   776   988
    23   605    30
    24   496    76
    25   671    19
    26   686    79
    27   430   811
    28   125   107
    29   326   186
    30   922   605
    31   137   253
    32   524   352
    33   972   457
    34   706   457
    35   280   576
    36   582   367
    37   834   720
    38   594   858
    39   749   336
    40   521    42
    41   467   199
    42   474   363
    43   766   422
    44   898   598
    45   758   448
    46   569   859
    47   887    56
    48   600   591
    49   931   356
    50   435   571
    51     2   793
    52   851   910
    53   541   146
    54   959    54
    55   330   524
    56   206   778
    57   477   372
    58   366   195
    59   428   469
    60   553   749
    61   961   924
    62   210   218
    63   187   185
    64   115   713
    65   549    26
    66   379   678
    67   826   559
    68   447   891
    69   130   230
    70    96   464
    71   902   815
    72   438   840
    73   924   427
    74   917   798
    75   305   509
    76   311   448
    77   490   838
    78   731   236
    79   256   528
    80   621   937
    81   714    21
    82   759   666
    83   311    96
    84   257   864
    85   821   862
    86   558   311
    87   358   766
    88   441   117
    89   364   585
    90    17   726
    91   619   430
    92   728   917
    93   234   745
    94   356   801
    95   651   309
    96     9   822
    97   651   231
    98   133   757
    99   343   957
   100   504   719
   101   172   265
   102   235   151
   103   915   266
   104   769   831
   105   685   403
   106   885   870
   107   925   455
   108   694   713
   109   414   533
   110   640   138
   111   262    82
   112   501   255
   113   913   878
   114   387   509
   115   146    35
   116   744   677
   117    71   993
   118   349   872
   119   134   535
   120   313   537
   121   111   768
   122    82   451
   123   114   140
   124   431   723
   125   587   425
   126   473   799
   127   309   736
   128   652   458
   129   390   518
   130   745   808
   131   275   548
   132   865   295
   133   740   937
   134   456   697
   135   899   131
   136   294   126
   137   195   904
   138   491    25
   139   406   372
   140   493   171
   141   642   975
   142    76   676
   143   349   495
   144   351   986
   145   304    40
   146   763   877
   147   618    55
   148    91   461
   149   736   318
   150   444   182
   151   435   940
   152   267   817
   153   827   367
   154   339   479
   155   357   375
   156   769   610
   157   800    76
   158     5   990
   159   270   912
   160   820   730
   161   211   665
   162   329   273
   163   399   443
   164   974   397
   165   946   691
   166   535   214
   167   298   188
   168   122   169
   169   231    44
   170   179    38
   171   855   703
   172   484   932
   173   618   944
   174   148   297
   175   295   878
   176   616   910
   177   998   949
   178   665   883
   179   172   934
   180   407   659
   181   593   946
   182   287    18
   183   375   428
   184    81    68
   185   959   158
   186   900   255
   187   126   247
   188   190   357
   189   983   140
   190   728   485
   191   979   614
   192   626    84
   193   890   781
   194   327   930
   195   826    86
   196   610   137
   197   234   305
   198   585   146
   199   888   549
   200   698   737
