    25
  1000  1000
     1   112   151
     2    98   139
     3   134    70
     4    55   176
     5   194   143
     6   183   151
     7   157   136
     8   149    80
     9    91   167
    10   118   180
    11   112   102
    12   158   116
    13    87   157
    14    85    57
    15    83   149
    16    66    68
    17    66    95
    18   167   116
    19    53    62
    20    56    68
    21   110   166
    22   198   141
    23    54   124
    24    61   151
    25    53   153
