   100
  1000  1000
     1   250   630
     2   710   234
     3   641   275
     4   376   287
     5   448   602
     6   391   555
     7   537   279
     8   221   706
     9   775   571
    10   733   606
    11   629   545
    12   595   321
    13   365   668
    14   472   718
    15   449   406
    16   631   465
    17   349   627
    18   339   226
    19   332   597
    20   262   271
    21   263   382
    22   668   464
    23   210   249
    24   223   272
    25   439   666
    26   793   563
    27   217   497
    28   245   603
    29   211   612
    30   247   458
    31   686   275
    32   264   395
    33   311   753
    34   563   282
    35   351   514
    36   411   783
    37   474   623
    38   474   367
    39   545   549
    40   420   700
    41   632   556
    42   715   649
    43   401   512
    44   225   480
    45   319   484
    46   417   659
    47   453   738
    48   559   655
    49   468   541
    50   715   732
    51   233   560
    52   555   758
    53   413   461
    54   543   200
    55   676   710
    56   746   524
    57   287   776
    58   232   397
    59   514   323
    60   667   486
    61   423   419
    62   317   457
    63   481   531
    64   649   776
    65   755   325
    66   330   312
    67   310   268
    68   627   529
    69   215   427
    70   606   695
    71   535   468
    72   734   277
    73   338   257
    74   478   741
    75   689   463
    76   704   754
    77   456   750
    78   678   383
    79   505   386
    80   469   494
    81   703   638
    82   341   353
    83   516   572
    84   762   628
    85   212   655
    86   599   386
    87   257   354
    88   718   692
    89   717   535
    90   386   414
    91   660   464
    92   270   418
    93   551   209
    94   636   571
    95   458   637
    96   750   340
    97   647   413
    98   681   591
    99   385   205
   100   693   590
