    50
  1000  1000
     1    58   160
     2    69    94
     3    72   112
     4   151    98
     5   139   134
     6    70    55
     7   176   194
     8   143   183
     9   151   157
    10   136   149
    11    80    91
    12   167   118
    13   180   112
    14   102   158
    15   116    87
    16   157    85
    17    57    83
    18   149    66
    19    68    66
    20    95   167
    21   116    53
    22    62    56
    23    68   110
    24   166   198
    25   141    54
    26   124    61
    27   151    53
    28   153    62
    29   114   172
    30    69    66
    31    99    78
    32   188   141
    33    70    88
    34   128   103
    35   196   118
    36   156   119
    37    92   136
    38   137   105
    39   175   158
    40   139   179
    41   162   100
    42   128    56
    43   120    80
    44   121   104
    45   165   113
    46   185   140
    47   164   117
    48   135   179
    49   183    58
    50   140   139
