   100
   150   150
     1    43    68
     2    53    63
     3    45    70
     4    65    46
     5    23    95
     6    97    19
     7    91    25
     8    77    38
     9    73    39
    10    42    75
    11    56    62
    12    53    60
    13    77    37
    14    40    77
    15    38    72
    16    38    78
    17    28    83
    18    28    85
    19    82    32
    20    21    89
    21    23    88
    22    52    65
    23    99    17
    24    22    92
    25    26    90
    26    21    95
    27    26    88
    28    85    26
    29    28    85
    30    35    84
    31    68    43
    32    40    75
    33    48    71
    34    57    60
    35    57    55
    36    66    49
    37    49    69
    38    78    37
    39    89    28
    40    47    68
    41    23    91
    42    36    78
    43    49    68
    44    54    64
    45    68    49
    46    56    59
    47    89    29
    48    24    91
    49    67    52
    50    48    66
    51    66    44
    52    83    35
    53    93    22
    54    32    87
    55    24    89
    56    62    50
    57    82    32
    58    50    63
    59    36    78
    60    57    58
    61    80    39
    62    94    18
    63    37    74
    64    35    76
    65    77    38
    66    22    91
    67    74    44
    68    65    49
    69    91    20
    70    38    72
    71    57    62
    72    85    29
    73    87    32
    74    54    65
    75    84    29
    76    61    52
    77    56    58
    78    87    30
    79    39    73
    80    62    54
    81    95    22
    82    22    95
    83    73    40
    84    28    84
    85    89    29
    86    89    26
    87    45    68
    88    81    33
    89    29    84
    90    67    43
    91    78    38
    92    54    63
    93    93    19
    94    80    33
    95    84    32
    96    45    65
    97    86    30
    98    38    73
    99    81    32
   100    97    18
