   100
  1000  1000
     1   414   671
     2   319   592
     3   563   132
     4    36   843
     5   959   618
     6   889   676
     7   715   575
     8   658   202
     9   275   780
    10   453   864
    11   416   344
    12   718   442
    13   250   712
    14   232    45
    15   221   661
    16   105   118
    17   106   304
    18   780   440
    19    18    83
    20    39   121
    21   399   776
    22   988   605
    23    30   496
    24    76   671
    25    19   686
    26    79   430
    27   811   125
    28   107   326
    29   186   922
    30   605   137
    31   253   524
    32   352   972
    33   457   706
    34   457   280
    35   576   582
    36   367   834
    37   720   594
    38   858   749
    39   336   521
    40    42   467
    41   199   474
    42   363   766
    43   422   898
    44   598   758
    45   448   569
    46   859   887
    47    56   600
    48   591   931
    49   356   435
    50   571     2
    51   793   851
    52   910   541
    53   146   959
    54    54   330
    55   524   206
    56   778   477
    57   372   366
    58   195   428
    59   469   553
    60   749   961
    61   924   210
    62   218   187
    63   185   115
    64   713   549
    65    26   379
    66   678   826
    67   559   447
    68   891   130
    69   230    96
    70   464   902
    71   815   438
    72   840   924
    73   427   917
    74   798   305
    75   509   311
    76   448   490
    77   838   731
    78   236   256
    79   528   621
    80   937   714
    81    21   759
    82   666   311
    83    96   257
    84   864   821
    85   862   558
    86   311   358
    87   766   441
    88   117   364
    89   585    17
    90   726   619
    91   430   728
    92   917   234
    93   745   356
    94   801   651
    95   309     9
    96   822   651
    97   231   133
    98   757   343
    99   957   504
   100   719   172
