   100
  1000  1000
     1   234   641
     2   275   376
     3   287   448
     4   602   391
     5   555   537
     6   279   221
     7   706   775
     8   571   733
     9   606   629
    10   545   595
    11   321   365
    12   668   472
    13   718   449
    14   406   631
    15   465   349
    16   627   339
    17   226   332
    18   597   262
    19   271   263
    20   382   668
    21   464   210
    22   249   223
    23   272   439
    24   666   793
    25   563   217
    26   497   245
    27   603   211
    28   612   247
    29   458   686
    30   275   264
    31   395   311
    32   753   563
    33   282   351
    34   514   411
    35   783   474
    36   623   474
    37   367   545
    38   549   420
    39   700   632
    40   556   715
    41   649   401
    42   512   225
    43   480   319
    44   484   417
    45   659   453
    46   738   559
    47   655   468
    48   541   715
    49   732   233
    50   560   555
    51   758   413
    52   461   543
    53   200   676
    54   710   746
    55   524   287
    56   776   232
    57   397   514
    58   323   667
    59   486   423
    60   419   317
    61   457   481
    62   531   649
    63   776   755
    64   325   330
    65   312   310
    66   268   627
    67   529   215
    68   427   606
    69   695   535
    70   468   734
    71   277   338
    72   257   478
    73   741   689
    74   463   704
    75   754   456
    76   750   678
    77   383   505
    78   386   469
    79   494   703
    80   638   341
    81   353   516
    82   572   762
    83   628   212
    84   655   599
    85   386   257
    86   354   718
    87   692   717
    88   535   386
    89   414   660
    90   464   270
    91   418   551
    92   209   636
    93   571   458
    94   637   750
    95   340   647
    96   413   681
    97   591   385
    98   205   693
    99   590   338
   100   279   654
