   100
  1000  1000
     1    29    80
     2    34    47
     3    36    56
     4    75    49
     5    69    67
     6    35    28
     7    88    97
     8    71    92
     9    76    79
    10    68    74
    11    40    46
    12    83    59
    13    90    56
    14    51    79
    15    58    44
    16    78    42
    17    28    41
    18    75    33
    19    34    33
    20    48    84
    21    58    26
    22    31    28
    23    34    55
    24    83    99
    25    70    27
    26    62    31
    27    75    26
    28    76    31
    29    57    86
    30    34    33
    31    49    39
    32    94    70
    33    35    44
    34    64    51
    35    98    59
    36    78    59
    37    46    68
    38    69    52
    39    88    79
    40    70    89
    41    81    50
    42    64    28
    43    60    40
    44    61    52
    45    82    57
    46    92    70
    47    82    59
    48    68    89
    49    92    29
    50    70    69
    51    95    52
    52    58    68
    53    25    84
    54    89    93
    55    66    36
    56    97    29
    57    50    64
    58    40    83
    59    61    53
    60    52    40
    61    57    60
    62    66    81
    63    97    94
    64    41    41
    65    39    39
    66    34    78
    67    66    27
    68    53    76
    69    87    67
    70    58    92
    71    35    42
    72    32    60
    73    93    86
    74    58    88
    75    94    57
    76    94    85
    77    48    63
    78    48    59
    79    62    88
    80    80    43
    81    44    65
    82    72    95
    83    79    27
    84    82    75
    85    48    32
    86    44    90
    87    87    90
    88    67    48
    89    52    82
    90    58    34
    91    52    69
    92    26    79
    93    71    57
    94    80    94
    95    42    81
    96    52    85
    97    74    48
    98    26    87
    99    74    42
   100    35    82
