   200
   150   150
     1    37    73
     2    77    41
     3    24    93
     4    30    82
     5    32    82
     6    74    39
     7    67    48
     8    30    80
     9    87    32
    10    69    49
    11    74    43
    12    66    50
    13    36    76
    14    82    32
    15    89    25
    16    47    70
    17    55    57
    18    77    35
    19    24    88
    20    73    38
    21    29    82
    22    44    73
    23    55    55
    24    27    83
    25    30    83
    26    82    37
    27    68    42
    28    60    50
    29    74    36
    30    75    35
    31    54    64
    32    30    81
    33    46    65
    34    94    22
    35    31    81
    36    62    51
    37    98    16
    38    76    38
    39    42    73
    40    66    47
    41    87    30
    42    67    51
    43    80    33
    44    62    48
    45    57    54
    46    58    55
    47    81    33
    48    92    23
    49    81    33
    50    66    52
    51    91    19
    52    68    47
    53    94    19
    54    55    60
    55    20    97
    56    88    31
    57    63    48
    58    97    13
    59    46    69
    60    36    81
    61    58    55
    62    49    62
    63    54    60
    64    64    53
    65    97    22
    66    37    75
    67    35    76
    68    29    88
    69    64    46
    70    50    66
    71    86    29
    72    56    62
    73    30    82
    74    28    86
    75    92    26
    76    55    63
    77    94    20
    78    93    24
    79    44    71
    80    45    69
    81    59    59
    82    78    34
    83    40    75
    84    70    49
    85    77    33
    86    81    35
    87    45    65
    88    41    77
    89    86    32
    90    65    48
    91    49    68
    92    55    56
    93    49    66
    94    21    96
    95    69    45
    96    78    41
    97    39    78
    98    48    70
    99    72    41
   100    21    97
   101    72    40
   102    31    86
   103    47    72
   104    60    57
   105    34    78
   106    39    72
   107    93    19
   108    82    36
   109    75    39
   110    91    27
   111    94    20
   112    76    41
   113    53    62
   114    71    40
   115    41    69
   116    60    52
   117    93    25
   118    51    64
   119    32    78
   120    79    37
   121    26    93
   122    48    70
   123    31    84
   124    45    70
   125    29    88
   126    26    88
   127    29    82
   128    54    63
   129    67    47
   130    58    59
   131    45    72
   132    72    42
   133    51    64
   134    80    38
   135    42    73
   136    89    23
   137    79    40
   138    56    60
   139    92    19
   140    43    68
   141    36    83
   142    59    51
   143    52    61
   144    59    52
   145    71    48
   146    26    90
   147    48    66
   148    48    71
   149    44    66
   150    81    37
   151    69    41
   152    27    87
   153    79    34
   154    55    56
   155    55    64
   156    41    77
   157    86    27
   158    47    67
   159    48    65
   160    82    34
   161    84    26
   162    20    99
   163    42    77
   164    86    31
   165    37    79
   166    46    66
   167    52    62
   168    98    15
   169    96    20
   170    63    49
   171    44    67
   172    30    81
   173    38    72
   174    34    76
   175    88    29
   176    59    60
   177    69    50
   178    32    80
   179    44    74
   180    69    50
   181   100    19
   182    73    45
   183    34    85
   184    53    63
   185    67    52
   186    43    67
   187    50    64
   188    26    84
   189    97    14
   190    92    20
   191    30    82
   192    35    78
   193    99    12
   194    78    36
   195    98    18
   196    70    40
   197    91    26
   198    46    73
   199    86    24
   200    69    42
