    25
  1000  1000
     1   736   126
     2   294   145
     3   414   671
     4   319   592
     5   563   132
     6    36   843
     7   959   618
     8   889   676
     9   715   575
    10   658   202
    11   275   780
    12   453   864
    13   416   344
    14   718   442
    15   250   712
    16   232    45
    17   221   661
    18   105   118
    19   106   304
    20   780   440
    21    18    83
    22    39   121
    23   399   776
    24   988   605
    25    30   496
