   200
   150   150
     1    32    53
     2    74    45
     3    67    65
     4    30    23
     5    87    97
     6    69    91
     7    74    77
     8    66    73
     9    36    42
    10    82    56
    11    89    53
    12    47    77
    13    55    40
    14    77    38
    15    24    38
    16    73    28
    17    29    28
    18    44    82
    19    55    21
    20    27    23
    21    30    52
    22    82    99
    23    68    22
    24    60    26
    25    74    21
    26    75    26
    27    54    85
    28    30    28
    29    46    35
    30    94    68
    31    31    40
    32    62    48
    33    98    57
    34    76    57
    35    42    66
    36    66    49
    37    87    78
    38    67    89
    39    80    47
    40    62    23
    41    57    36
    42    58    49
    43    81    54
    44    92    68
    45    81    56
    46    66    89
    47    91    24
    48    68    67
    49    94    48
    50    55    66
    51    20    83
    52    88    93
    53    63    32
    54    97    24
    55    46    62
    56    36    82
    57    58    50
    58    49    36
    59    54    57
    60    64    80
    61    97    94
    62    37    37
    63    35    35
    64    29    77
    65    64    22
    66    50    74
    67    86    65
    68    56    91
    69    30    38
    70    28    57
    71    92    85
    72    55    87
    73    94    54
    74    93    84
    75    44    61
    76    45    56
    77    59    87
    78    78    39
    79    40    62
    80    70    95
    81    77    22
    82    81    73
    83    45    28
    84    41    89
    85    86    89
    86    65    45
    87    49    81
    88    55    29
    89    49    67
    90    21    78
    91    69    54
    92    78    93
    93    39    80
    94    48    84
    95    72    45
    96    21    86
    97    72    38
    98    31    81
    99    47    97
   100    60    77
   101    34    41
   102    39    32
   103    93    41
   104    82    86
   105    75    52
   106    91    90
   107    94    56
   108    76    77
   109    53    63
   110    71    31
   111    41    27
   112    60    40
   113    93    90
   114    51    61
   115    32    23
   116    79    74
   117    26    99
   118    48    90
   119    31    63
   120    45    63
   121    29    81
   122    26    56
   123    29    31
   124    54    78
   125    67    54
   126    58    84
   127    45    79
   128    72    57
   129    51    61
   130    80    85
   131    42    64
   132    89    44
   133    79    95
   134    56    76
   135    92    30
   136    43    30
   137    36    92
   138    59    22
   139    52    50
   140    59    34
   141    71    98
   142    26    74
   143    48    60
   144    48    99
   145    44    23
   146    81    90
   147    69    24
   148    27    57
   149    79    45
   150    55    34
   151    55    95
   152    41    85
   153    86    49
   154    47    58
   155    48    50
   156    82    69
   157    84    26
   158    20    99
   159    42    93
   160    86    78
   161    37    73
   162    46    42
   163    52    55
   164    98    52
   165    96    75
   166    63    37
   167    44    35
   168    30    33
   169    38    23
   170    34    23
   171    88    76
   172    59    95
   173    69    96
   174    32    44
   175    44    90
   176    69    93
   177   100    96
   178    73    91
   179    34    95
   180    53    73
   181    67    96
   182    43    21
   183    50    54
   184    26    25
   185    97    33
   186    92    40
   187    30    40
   188    35    49
   189    99    31
   190    78    59
   191    98    69
   192    70    27
   193    91    82
   194    46    94
   195    86    27
   196    69    31
   197    39    44
   198    67    32
   199    91    64
   200    76    79
