    25
   150   150
     1    37    27
     2    77    88
     3    24    79
     4    30    43
     5    32    53
     6    74    45
     7    67    65
     8    30    23
     9    87    97
    10    69    91
    11    74    77
    12    66    73
    13    36    42
    14    82    56
    15    89    53
    16    47    77
    17    55    40
    18    77    38
    19    24    38
    20    73    28
    21    29    28
    22    44    82
    23    55    21
    24    27    23
    25    30    52
