          51
         100         100
           1          35          50
           2          49          47
           3          38          49
           4          48          46
           5          48          28
           6          44          47
           7          28          46
           8          28          45
           9          45          28
          10          28          44
          11          44          40
          12          43          41
          13          35          43
          14          43          26
          15          26          43
          16          43          32
          17          42          40
          18          40          42
          19          42          28
          20          37          42
          21          42          36
          22          30          40
          23          39          26
          24          39          30
          25          39          19
          26          27          39
          27          37          31
          28          33          37
          29          32          36
          30          34          36
          31          33          36
          32          36          36
          33          35          33
          34          31          34
          35          33          28
          36          28          33
          37          22          32
          38          21          32
          39          31          21
          40          31          31
          41          31          17
          42          30          28
          43          18          29
          44          27          28
          45          23          27
          46          26          27
          47          25          27
          48          25          26
          49          24          17
          50          21          10
          51          11          11
