   100
   150   150
     1    32    82
     2    74    39
     3    67    48
     4    30    80
     5    87    32
     6    69    49
     7    74    43
     8    66    50
     9    36    76
    10    82    32
    11    89    25
    12    47    70
    13    55    57
    14    77    35
    15    24    88
    16    73    38
    17    29    82
    18    44    73
    19    55    55
    20    27    83
    21    30    83
    22    82    37
    23    68    42
    24    60    50
    25    74    36
    26    75    35
    27    54    64
    28    30    81
    29    46    65
    30    94    22
    31    31    81
    32    62    51
    33    98    16
    34    76    38
    35    42    73
    36    66    47
    37    87    30
    38    67    51
    39    80    33
    40    62    48
    41    57    54
    42    58    55
    43    81    33
    44    92    23
    45    81    33
    46    66    52
    47    91    19
    48    68    47
    49    94    19
    50    55    60
    51    20    97
    52    88    31
    53    63    48
    54    97    13
    55    46    69
    56    36    81
    57    58    55
    58    49    62
    59    54    60
    60    64    53
    61    97    22
    62    37    75
    63    35    76
    64    29    88
    65    64    46
    66    50    66
    67    86    29
    68    56    62
    69    30    82
    70    28    86
    71    92    26
    72    55    63
    73    94    20
    74    93    24
    75    44    71
    76    45    69
    77    59    59
    78    78    34
    79    40    75
    80    70    49
    81    77    33
    82    81    35
    83    45    65
    84    41    77
    85    86    32
    86    65    48
    87    49    68
    88    55    56
    89    49    66
    90    21    96
    91    69    45
    92    78    41
    93    39    78
    94    48    70
    95    72    41
    96    21    97
    97    72    40
    98    31    86
    99    47    72
   100    60    57
