   100
   150   150
     1    24    93
     2    30    82
     3    32    82
     4    74    39
     5    67    48
     6    30    80
     7    87    32
     8    69    49
     9    74    43
    10    66    50
    11    36    76
    12    82    32
    13    89    25
    14    47    70
    15    55    57
    16    77    35
    17    24    88
    18    73    38
    19    29    82
    20    44    73
    21    55    55
    22    27    83
    23    30    83
    24    82    37
    25    68    42
    26    60    50
    27    74    36
    28    75    35
    29    54    64
    30    30    81
    31    46    65
    32    94    22
    33    31    81
    34    62    51
    35    98    16
    36    76    38
    37    42    73
    38    66    47
    39    87    30
    40    67    51
    41    80    33
    42    62    48
    43    57    54
    44    58    55
    45    81    33
    46    92    23
    47    81    33
    48    66    52
    49    91    19
    50    68    47
    51    94    19
    52    55    60
    53    20    97
    54    88    31
    55    63    48
    56    97    13
    57    46    69
    58    36    81
    59    58    55
    60    49    62
    61    54    60
    62    64    53
    63    97    22
    64    37    75
    65    35    76
    66    29    88
    67    64    46
    68    50    66
    69    86    29
    70    56    62
    71    30    82
    72    28    86
    73    92    26
    74    55    63
    75    94    20
    76    93    24
    77    44    71
    78    45    69
    79    59    59
    80    78    34
    81    40    75
    82    70    49
    83    77    33
    84    81    35
    85    45    65
    86    41    77
    87    86    32
    88    65    48
    89    49    68
    90    55    56
    91    49    66
    92    21    96
    93    69    45
    94    78    41
    95    39    78
    96    48    70
    97    72    41
    98    21    97
    99    72    40
   100    31    86
