    50
   150   150
     1    79    30
     2    43    32
     3    53    74
     4    45    67
     5    65    30
     6    23    87
     7    97    69
     8    91    74
     9    77    66
    10    73    36
    11    42    82
    12    56    89
    13    53    47
    14    77    55
    15    40    77
    16    38    24
    17    38    73
    18    28    29
    19    28    44
    20    82    55
    21    21    27
    22    23    30
    23    52    82
    24    99    68
    25    22    60
    26    26    74
    27    21    75
    28    26    54
    29    85    30
    30    28    46
    31    35    94
    32    68    31
    33    40    62
    34    48    98
    35    57    76
    36    57    42
    37    66    66
    38    49    87
    39    78    67
    40    89    80
    41    47    62
    42    23    57
    43    36    58
    44    49    81
    45    54    92
    46    68    81
    47    56    66
    48    89    91
    49    24    68
    50    67    94
