   200
   150   150
     1    32    82
     2    74    39
     3    67    48
     4    30    80
     5    87    32
     6    69    49
     7    74    43
     8    66    50
     9    36    76
    10    82    32
    11    89    25
    12    47    70
    13    55    57
    14    77    35
    15    24    88
    16    73    38
    17    29    82
    18    44    73
    19    55    55
    20    27    83
    21    30    83
    22    82    37
    23    68    42
    24    60    50
    25    74    36
    26    75    35
    27    54    64
    28    30    81
    29    46    65
    30    94    22
    31    31    81
    32    62    51
    33    98    16
    34    76    38
    35    42    73
    36    66    47
    37    87    30
    38    67    51
    39    80    33
    40    62    48
    41    57    54
    42    58    55
    43    81    33
    44    92    23
    45    81    33
    46    66    52
    47    91    19
    48    68    47
    49    94    19
    50    55    60
    51    20    97
    52    88    31
    53    63    48
    54    97    13
    55    46    69
    56    36    81
    57    58    55
    58    49    62
    59    54    60
    60    64    53
    61    97    22
    62    37    75
    63    35    76
    64    29    88
    65    64    46
    66    50    66
    67    86    29
    68    56    62
    69    30    82
    70    28    86
    71    92    26
    72    55    63
    73    94    20
    74    93    24
    75    44    71
    76    45    69
    77    59    59
    78    78    34
    79    40    75
    80    70    49
    81    77    33
    82    81    35
    83    45    65
    84    41    77
    85    86    32
    86    65    48
    87    49    68
    88    55    56
    89    49    66
    90    21    96
    91    69    45
    92    78    41
    93    39    78
    94    48    70
    95    72    41
    96    21    97
    97    72    40
    98    31    86
    99    47    72
   100    60    57
   101    34    78
   102    39    72
   103    93    19
   104    82    36
   105    75    39
   106    91    27
   107    94    20
   108    76    41
   109    53    62
   110    71    40
   111    41    69
   112    60    52
   113    93    25
   114    51    64
   115    32    78
   116    79    37
   117    26    93
   118    48    70
   119    31    84
   120    45    70
   121    29    88
   122    26    88
   123    29    82
   124    54    63
   125    67    47
   126    58    59
   127    45    72
   128    72    42
   129    51    64
   130    80    38
   131    42    73
   132    89    23
   133    79    40
   134    56    60
   135    92    19
   136    43    68
   137    36    83
   138    59    51
   139    52    61
   140    59    52
   141    71    48
   142    26    90
   143    48    66
   144    48    71
   145    44    66
   146    81    37
   147    69    41
   148    27    87
   149    79    34
   150    55    56
   151    55    64
   152    41    77
   153    86    27
   154    47    67
   155    48    65
   156    82    34
   157    84    26
   158    20    99
   159    42    77
   160    86    31
   161    37    79
   162    46    66
   163    52    62
   164    98    15
   165    96    20
   166    63    49
   167    44    67
   168    30    81
   169    38    72
   170    34    76
   171    88    29
   172    59    60
   173    69    50
   174    32    80
   175    44    74
   176    69    50
   177   100    19
   178    73    45
   179    34    85
   180    53    63
   181    67    52
   182    43    67
   183    50    64
   184    26    84
   185    97    14
   186    92    20
   187    30    82
   188    35    78
   189    99    12
   190    78    36
   191    98    18
   192    70    40
   193    91    26
   194    46    73
   195    86    24
   196    69    42
   197    39    74
   198    67    44
   199    91    24
   200    76    41
