    50
   150   150
     1    53    74
     2    45    67
     3    65    30
     4    23    87
     5    97    69
     6    91    74
     7    77    66
     8    73    36
     9    42    82
    10    56    89
    11    53    47
    12    77    55
    13    40    77
    14    38    24
    15    38    73
    16    28    29
    17    28    44
    18    82    55
    19    21    27
    20    23    30
    21    52    82
    22    99    68
    23    22    60
    24    26    74
    25    21    75
    26    26    54
    27    85    30
    28    28    46
    29    35    94
    30    68    31
    31    40    62
    32    48    98
    33    57    76
    34    57    42
    35    66    66
    36    49    87
    37    78    67
    38    89    80
    39    47    62
    40    23    57
    41    36    58
    42    49    81
    43    54    92
    44    68    81
    45    56    66
    46    89    91
    47    24    68
    48    67    94
    49    48    55
    50    66    20
