    25
   150   150
     1    88    22
     2    79    32
     3    43    68
     4    53    63
     5    45    70
     6    65    46
     7    23    95
     8    97    19
     9    91    25
    10    77    38
    11    73    39
    12    42    75
    13    56    62
    14    53    60
    15    77    37
    16    40    77
    17    38    72
    18    38    78
    19    28    83
    20    28    85
    21    82    32
    22    21    89
    23    23    88
    24    52    65
    25    99    17
