    25
   150   150
     1    27    77
     2    88    24
     3    79    30
     4    43    32
     5    53    74
     6    45    67
     7    65    30
     8    23    87
     9    97    69
    10    91    74
    11    77    66
    12    73    36
    13    42    82
    14    56    89
    15    53    47
    16    77    55
    17    40    77
    18    38    24
    19    38    73
    20    28    29
    21    28    44
    22    82    55
    23    21    27
    24    23    30
    25    52    82
