    50
  1000  1000
     1   178    58
     2   160    69
     3    94    72
     4   112   151
     5    98   139
     6   134    70
     7    55   176
     8   194   143
     9   183   151
    10   157   136
    11   149    80
    12    91   167
    13   118   180
    14   112   102
    15   158   116
    16    87   157
    17    85    57
    18    83   149
    19    66    68
    20    66    95
    21   167   116
    22    53    62
    23    56    68
    24   110   166
    25   198   141
    26    54   124
    27    61   151
    28    53   153
    29    62   114
    30   172    69
    31    66    99
    32    78   188
    33   141    70
    34    88   128
    35   103   196
    36   118   156
    37   119    92
    38   136   137
    39   105   175
    40   158   139
    41   179   162
    42   100   128
    43    56   120
    44    80   121
    45   104   165
    46   113   185
    47   140   164
    48   117   135
    49   179   183
    50    58   140
