   200
  1000  1000
     1    82    62
     2   157   178
     3    58   160
     4    69    94
     5    72   112
     6   151    98
     7   139   134
     8    70    55
     9   176   194
    10   143   183
    11   151   157
    12   136   149
    13    80    91
    14   167   118
    15   180   112
    16   102   158
    17   116    87
    18   157    85
    19    57    83
    20   149    66
    21    68    66
    22    95   167
    23   116    53
    24    62    56
    25    68   110
    26   166   198
    27   141    54
    28   124    61
    29   151    53
    30   153    62
    31   114   172
    32    69    66
    33    99    78
    34   188   141
    35    70    88
    36   128   103
    37   196   118
    38   156   119
    39    92   136
    40   137   105
    41   175   158
    42   139   179
    43   162   100
    44   128    56
    45   120    80
    46   121   104
    47   165   113
    48   185   140
    49   164   117
    50   135   179
    51   183    58
    52   140   139
    53   190   103
    54   115   136
    55    50   169
    56   178   187
    57   131    72
    58   194    58
    59    99   128
    60    81   167
    61   121   106
    62   105    79
    63   114   120
    64   133   162
    65   194   189
    66    81    83
    67    78    78
    68    67   157
    69   132    54
    70   107   152
    71   174   134
    72   117   184
    73    69    84
    74    64   120
    75   185   172
    76   116   176
    77   189   114
    78   187   170
    79    96   126
    80    97   117
    81   123   176
    82   160    85
    83    88   129
    84   143   191
    85   157    53
    86   164   150
    87    96    64
    88    88   180
    89   173   179
    90   134    97
    91   104   165
    92   116    67
    93   105   138
    94    52   159
    95   143   114
    96   159   188
    97    85   162
    98   103   170
    99   148    96
   100    51   173
   101   148    85
   102    70   164
   103   101   194
   104   126   158
   105    76    90
   106    85    73
   107   187    90
   108   165   175
   109   153   110
   110   183   180
   111   189   118
   112   154   157
   113   112   130
   114   146    71
   115    89    62
   116   125    88
   117   187   182
   118   108   126
   119    72    55
   120   162   152
   121    61   199
   122   102   181
   123    70   130
   124    97   131
   125    67   165
   126    62   118
   127    67    71
   128   115   158
   129   138   114
   130   121   170
   131    96   160
   132   148   119
   133   108   128
   134   162   171
   135    91   132
   136   180    94
   137   161   191
   138   118   155
   139   185    69
   140    94    69
   141    79   186
   142   124    54
   143   111   106
   144   124    76
   145   146   196
   146    61   151
   147   102   124
   148   103   198
   149    95    56
   150   164   182
   151   143    58
   152    63   119
   153   160    98
   154   116    77
   155   115   191
   156    90   173
   157   174   105
   158   101   122
   159   103   106
   160   165   142
   161   170    61
   162    51   199
   163    90   187
   164   173   159
   165    81   150
   166    99    91
   167   110   116
   168   196   110
   169   192   154
   170   130    82
   171    95    78
   172    68    75
   173    84    57
   174    77    55
   175   178   155
   176   122   190
   177   143   192
   178    72    94
   179    94   182
   180   142   186
   181   200   192
   182   150   182
   183    76   190
   184   111   149
   185   139   192
   186    93    52
   187   106   114
   188    62    60
   189   194    74
   190   185    88
   191    69    87
   192    78   103
   193   197    71
   194   159   123
   195   197   142
   196   144    62
   197   183   167
   198    99   189
   199   174    63
   200   141    70
