   200
   150   150
     1    24    29
     2    30    26
     3    32    30
     4    74    70
     5    67    68
     6    30    21
     7    87    96
     8    69    77
     9    74    78
    10    66    69
    11    36    31
    12    82    81
    13    89    87
    14    47    51
    15    55    50
    16    77    72
    17    24    18
    18    73    65
    19    29    21
    20    44    50
    21    55    45
    22    27    18
    23    30    28
    24    82    92
    25    68    59
    26    60    52
    27    74    64
    28    75    67
    29    54    60
    30    30    22
    31    46    40
    32    94    96
    33    31    26
    34    62    59
    35    98    97
    36    76    75
    37    42    44
    38    66    63
    39    87    91
    40    67    74
    41    80    77
    42    62    53
    43    57    51
    44    58    55
    45    81    79
    46    92    94
    47    81    80
    48    66    73
    49    91    82
    50    68    70
    51    94    91
    52    55    56
    53    20    26
    54    88    96
    55    63    56
    56    97    88
    57    46    46
    58    36    42
    59    58    55
    60    49    43
    61    54    53
    62    64    69
    63    97   105
    64    37    31
    65    35    29
    66    29    33
    67    64    54
    68    50    54
    69    86    87
    70    56    64
    71    30    25
    72    28    27
    73    92    98
    74    55    62
    75    94    93
    76    93    99
    77    44    44
    78    45    44
    79    59    66
    80    78    73
    81    40    41
    82    70    79
    83    77    67
    84    81    84
    85    45    37
    86    41    48
    87    86    93
    88    65    61
    89    49    54
    90    55    47
    91    49    51
    92    21    26
    93    69    68
    94    78    86
    95    39    44
    96    48    54
    97    72    68
    98    21    27
    99    72    67
   100    31    36
   101    47    56
   102    60    64
   103    34    29
   104    39    32
   105    93    88
   106    82    89
   107    75    73
   108    91    98
   109    94    93
   110    76    80
   111    53    54
   112    71    64
   113    41    33
   114    60    55
   115    93   101
   116    51    51
   117    32    23
   118    79    83
   119    26    36
   120    48    55
   121    31    32
   122    45    46
   123    29    34
   124    26    25
   125    29    22
   126    54    58
   127    67    65
   128    58    64
   129    45    50
   130    72    71
   131    51    51
   132    80    86
   133    42    43
   134    89    85
   135    79    88
   136    56    60
   137    92    85
   138    43    36
   139    36    44
   140    59    49
   141    52    49
   142    59    52
   143    71    81
   144    26    30
   145    48    48
   146    48    58
   147    44    35
   148    81    89
   149    69    60
   150    27    26
   151    79    75
   152    55    49
   153    55    64
   154    41    47
   155    86    83
   156    47    47
   157    48    45
   158    82    84
   159    84    75
   160    20    30
   161    42    50
   162    86    91
   163    37    40
   164    46    41
   165    52    51
   166    98    96
   167    96   100
   168    63    57
   169    44    38
   170    30    23
   171    38    29
   172    34    25
   173    88    92
   174    59    68
   175    69    78
   176    32    28
   177    44    52
   178    69    77
   179   100   109
   180    73    81
   181    34    43
   182    53    56
   183    67    76
   184    43    33
   185    50    49
   186    26    17
   187    97    90
   188    92    87
   189    30    25
   190    35    32
   191    99    92
   192    78    78
   193    98   100
   194    70    62
   195    91    97
   196    46    55
   197    86    78
   198    69    62
   199    39    35
   200    67    60
