          99
         100         100
           1          50          26
           2          26          49
           3          38          49
           4          49          33
           5          39          49
           6          48          28
           7          40          48
           8          48          29
           9          44          48
          10          47          43
          11          44          47
          12          47          37
          13          47          44
          14          39          47
          15          46          43
          16          28          46
          17          46           5
          18          40          46
          19          46          33
          20          46          26
          21          46          39
          22          45          25
          23          27          45
          24          39          45
          25          26          44
          26          30          44
          27          44          40
          28          44          37
          29          40          44
          30          37          44
          31          44          34
          32          43          26
          33          43          31
          34          43          26
          35          43          32
          36          34          43
          37          42          40
          38          40          42
          39          42          28
          40          37          42
          41          42          36
          42          41          32
          43          12          41
          44          40          36
          45          40          31
          46          40          36
          47          40          34
          48          40          40
          49          33          39
          50          39          30
          51          22          39
          52          36          39
          53          20          38
          54          38          37
          55          26          38
          56          30          37
          57          30          37
          58          36          35
          59          34          36
          60          33          36
          61          36          33
          62          34          36
          63          36          33
          64          34          36
          65          36          25
          66          34          36
          67          36          27
          68          32          35
          69          26          35
          70           6          34
          71          23          33
          72          28          33
          73           6          32
          74          11          31
          75          31          30
          76          31          19
          77          28          30
          78          26          30
          79          25          30
          80          30          30
          81          30          30
          82          28          29
          83          21          29
          84          29          20
          85          25          29
          86          26          29
          87          28          28
          88          27          28
          89          28          15
          90          27          25
          91          15          27
          92          26          11
          93          25          21
          94          14          23
          95          20          18
          96          13          20
          97          20          18
          98          17           3
          99          13          15
