          24
         100         100
           1          26          49
           2          47          43
           3          47          34
           4          46          43
           5          46          40
           6          30          44
           7          43          31
           8          36          43
           9          29          42
          10          42          39
          11          41          32
          12          40          28
          13          39          23
          14          33          39
          15          36          35
          16          32          35
          17          27          33
          18          17          31
          19          28          29
          20          29          24
          21          26          28
          22          28          11
          23          21          26
          24          11          18
