   100
  1000  1000
     1   112   151
     2    98   139
     3   134    70
     4    55   176
     5   194   143
     6   183   151
     7   157   136
     8   149    80
     9    91   167
    10   118   180
    11   112   102
    12   158   116
    13    87   157
    14    85    57
    15    83   149
    16    66    68
    17    66    95
    18   167   116
    19    53    62
    20    56    68
    21   110   166
    22   198   141
    23    54   124
    24    61   151
    25    53   153
    26    62   114
    27   172    69
    28    66    99
    29    78   188
    30   141    70
    31    88   128
    32   103   196
    33   118   156
    34   119    92
    35   136   137
    36   105   175
    37   158   139
    38   179   162
    39   100   128
    40    56   120
    41    80   121
    42   104   165
    43   113   185
    44   140   164
    45   117   135
    46   179   183
    47    58   140
    48   139   190
    49   103   115
    50   136    50
    51   169   178
    52   187   131
    53    72   194
    54    58    99
    55   128    81
    56   167   121
    57   106   105
    58    79   114
    59   120   133
    60   162   194
    61   189    81
    62    83    78
    63    78    67
    64   157   132
    65    54   107
    66   152   174
    67   134   117
    68   184    69
    69    84    64
    70   120   185
    71   172   116
    72   176   189
    73   114   187
    74   170    96
    75   126    97
    76   117   123
    77   176   160
    78    85    88
    79   129   143
    80   191   157
    81    53   164
    82   150    96
    83    64    88
    84   180   173
    85   179   134
    86    97   104
    87   165   116
    88    67   105
    89   138    52
    90   159   143
    91   114   159
    92   188    85
    93   162   103
    94   170   148
    95    96    51
    96   173   148
    97    85    70
    98   164   101
    99   194   126
   100   158    76
