          99
         100         100
           1          50          26
           2          26          49
           3          38          49
           4          49          33
           5          39          49
           6          48          28
           7          40          48
           8          48          29
           9          44          48
          10          47          43
          11          44          47
          12          47          37
          13          47          44
          14          39          47
          15          28          46
          16          46           5
          17          40          46
          18          46          33
          19          46          26
          20          46          39
          21          45          25
          22          27          45
          23          39          45
          24          26          44
          25          30          44
          26          44          40
          27          44          37
          28          40          44
          29          37          44
          30          44          34
          31          43          31
          32          43          26
          33          43          32
          34          34          43
          35          43          26
          36          42          40
          37          40          42
          38          42          28
          39          37          42
          40          42          36
          41          41          32
          42          12          41
          43          40          36
          44          40          31
          45          40          36
          46          40          34
          47          40          40
          48          33          39
          49          39          30
          50          22          39
          51          36          39
          52          28          39
          53          20          38
          54          38          37
          55          26          38
          56          30          37
          57          30          37
          58          36          35
          59          34          36
          60          33          36
          61          36          33
          62          34          36
          63          36          33
          64          34          36
          65          36          25
          66          34          36
          67          36          27
          68          32          35
          69          26          35
          70          29          35
          71           6          34
          72          23          33
          73          28          33
          74           6          32
          75          31          30
          76          31          19
          77          28          30
          78          26          30
          79          25          30
          80          30          30
          81          30          30
          82          28          29
          83          21          29
          84          29          20
          85          25          29
          86          26          29
          87          28          28
          88          27          28
          89          28          15
          90          27          25
          91          15          27
          92          26          11
          93          25          21
          94          14          23
          95          20          18
          96          13          20
          97          20          18
          98          17           3
          99          13          15
