    50
  1000  1000
     1   145   414
     2   671   319
     3   592   563
     4   132    36
     5   843   959
     6   618   889
     7   676   715
     8   575   658
     9   202   275
    10   780   453
    11   864   416
    12   344   718
    13   442   250
    14   712   232
    15    45   221
    16   661   105
    17   118   106
    18   304   780
    19   440    18
    20    83    39
    21   121   399
    22   776   988
    23   605    30
    24   496    76
    25   671    19
    26   686    79
    27   430   811
    28   125   107
    29   326   186
    30   922   605
    31   137   253
    32   524   352
    33   972   457
    34   706   457
    35   280   576
    36   582   367
    37   834   720
    38   594   858
    39   749   336
    40   521    42
    41   467   199
    42   474   363
    43   766   422
    44   898   598
    45   758   448
    46   569   859
    47   887    56
    48   600   591
    49   931   356
    50   435   571
