   100
   150   150
     1    79    71
     2    43    36
     3    53    56
     4    45    47
     5    65    58
     6    23    30
     7    97    99
     8    91    95
     9    77    78
    10    73    67
    11    42    48
    12    56    63
    13    53    50
    14    77    76
    15    40    44
    16    38    29
    17    38    41
    18    28    20
    19    28    24
    20    82    81
    21    21    13
    22    23    15
    23    52    58
    24    99   101
    25    22    22
    26    26    29
    27    21    25
    28    26    25
    29    85    77
    30    28    25
    31    35    43
    32    68    61
    33    40    40
    34    48    57
    35    57    61
    36    57    53
    37    66    68
    38    49    56
    39    78    80
    40    89    94
    41    47    47
    42    23    22
    43    36    35
    44    49    54
    45    54    62
    46    68    73
    47    56    57
    48    89    97
    49    24    26
    50    67    76
    51    48    47
    52    66    56
    53    83    90
    54    93    94
    55    32    41
    56    24    21
    57    62    56
    58    82    82
    59    50    47
    60    36    35
    61    57    58
    62    80    89
    63    94    88
    64    37    31
    65    35    27
    66    77    78
    67    22    20
    68    74    81
    69    65    64
    70    91    84
    71    38    30
    72    57    65
    73    85    84
    74    87    95
    75    54    62
    76    84    80
    77    61    57
    78    56    56
    79    87    92
    80    39    34
    81    62    64
    82    95    99
    83    22    27
    84    73    69
    85    28    23
    86    89    95
    87    89    90
    88    45    42
    89    81    80
    90    29    26
    91    67    57
    92    78    80
    93    54    59
    94    93    88
    95    80    77
    96    84    87
    97    45    35
    98    86    89
    99    38    31
   100    81    78
