    50
  1000  1000
     1   736   126
     2   294   145
     3   414   671
     4   319   592
     5   563   132
     6    36   843
     7   959   618
     8   889   676
     9   715   575
    10   658   202
    11   275   780
    12   453   864
    13   416   344
    14   718   442
    15   250   712
    16   232    45
    17   221   661
    18   105   118
    19   106   304
    20   780   440
    21    18    83
    22    39   121
    23   399   776
    24   988   605
    25    30   496
    26    76   671
    27    19   686
    28    79   430
    29   811   125
    30   107   326
    31   186   922
    32   605   137
    33   253   524
    34   352   972
    35   457   706
    36   457   280
    37   576   582
    38   367   834
    39   720   594
    40   858   749
    41   336   521
    42    42   467
    43   199   474
    44   363   766
    45   422   898
    46   598   758
    47   448   569
    48   859   887
    49    56   600
    50   591   931
