   100
  1000  1000
     1   710   234
     2   641   275
     3   376   287
     4   448   602
     5   391   555
     6   537   279
     7   221   706
     8   775   571
     9   733   606
    10   629   545
    11   595   321
    12   365   668
    13   472   718
    14   449   406
    15   631   465
    16   349   627
    17   339   226
    18   332   597
    19   262   271
    20   263   382
    21   668   464
    22   210   249
    23   223   272
    24   439   666
    25   793   563
    26   217   497
    27   245   603
    28   211   612
    29   247   458
    30   686   275
    31   264   395
    32   311   753
    33   563   282
    34   351   514
    35   411   783
    36   474   623
    37   474   367
    38   545   549
    39   420   700
    40   632   556
    41   715   649
    42   401   512
    43   225   480
    44   319   484
    45   417   659
    46   453   738
    47   559   655
    48   468   541
    49   715   732
    50   233   560
    51   555   758
    52   413   461
    53   543   200
    54   676   710
    55   746   524
    56   287   776
    57   232   397
    58   514   323
    59   667   486
    60   423   419
    61   317   457
    62   481   531
    63   649   776
    64   755   325
    65   330   312
    66   310   268
    67   627   529
    68   215   427
    69   606   695
    70   535   468
    71   734   277
    72   338   257
    73   478   741
    74   689   463
    75   704   754
    76   456   750
    77   678   383
    78   505   386
    79   469   494
    80   703   638
    81   341   353
    82   516   572
    83   762   628
    84   212   655
    85   599   386
    86   257   354
    87   718   692
    88   717   535
    89   386   414
    90   660   464
    91   270   418
    92   551   209
    93   636   571
    94   458   637
    95   750   340
    96   647   413
    97   681   591
    98   385   205
    99   693   590
   100   338   279
