   100
  1000  1000
     1    89    29
     2    80    34
     3    47    36
     4    56    75
     5    49    69
     6    67    35
     7    28    88
     8    97    71
     9    92    76
    10    79    68
    11    74    40
    12    46    83
    13    59    90
    14    56    51
    15    79    58
    16    44    78
    17    42    28
    18    41    75
    19    33    34
    20    33    48
    21    84    58
    22    26    31
    23    28    34
    24    55    83
    25    99    70
    26    27    62
    27    31    75
    28    26    76
    29    31    57
    30    86    34
    31    33    49
    32    39    94
    33    70    35
    34    44    64
    35    51    98
    36    59    78
    37    59    46
    38    68    69
    39    52    88
    40    79    70
    41    89    81
    42    50    64
    43    28    60
    44    40    61
    45    52    82
    46    57    92
    47    70    82
    48    59    68
    49    89    92
    50    29    70
    51    69    95
    52    52    58
    53    68    25
    54    84    89
    55    93    66
    56    36    97
    57    29    50
    58    64    40
    59    83    61
    60    53    52
    61    40    57
    62    60    66
    63    81    97
    64    94    41
    65    41    39
    66    39    34
    67    78    66
    68    27    53
    69    76    87
    70    67    58
    71    92    35
    72    42    32
    73    60    93
    74    86    58
    75    88    94
    76    57    94
    77    85    48
    78    63    48
    79    59    62
    80    88    80
    81    43    44
    82    65    72
    83    95    79
    84    27    82
    85    75    48
    86    32    44
    87    90    87
    88    90    67
    89    48    52
    90    82    58
    91    34    52
    92    69    26
    93    79    71
    94    57    80
    95    94    42
    96    81    52
    97    85    74
    98    48    26
    99    87    74
   100    42    35
