    25
  1000  1000
     1    47    36
     2    56    75
     3    49    69
     4    67    35
     5    28    88
     6    97    71
     7    92    76
     8    79    68
     9    74    40
    10    46    83
    11    59    90
    12    56    51
    13    79    58
    14    44    78
    15    42    28
    16    41    75
    17    33    34
    18    33    48
    19    84    58
    20    26    31
    21    28    34
    22    55    83
    23    99    70
    24    27    62
    25    31    75
