   100
  1000  1000
     1   736   126
     2   294   145
     3   414   671
     4   319   592
     5   563   132
     6    36   843
     7   959   618
     8   889   676
     9   715   575
    10   658   202
    11   275   780
    12   453   864
    13   416   344
    14   718   442
    15   250   712
    16   232    45
    17   221   661
    18   105   118
    19   106   304
    20   780   440
    21    18    83
    22    39   121
    23   399   776
    24   988   605
    25    30   496
    26    76   671
    27    19   686
    28    79   430
    29   811   125
    30   107   326
    31   186   922
    32   605   137
    33   253   524
    34   352   972
    35   457   706
    36   457   280
    37   576   582
    38   367   834
    39   720   594
    40   858   749
    41   336   521
    42    42   467
    43   199   474
    44   363   766
    45   422   898
    46   598   758
    47   448   569
    48   859   887
    49    56   600
    50   591   931
    51   356   435
    52   571     2
    53   793   851
    54   910   541
    55   146   959
    56    54   330
    57   524   206
    58   778   477
    59   372   366
    60   195   428
    61   469   553
    62   749   961
    63   924   210
    64   218   187
    65   185   115
    66   713   549
    67    26   379
    68   678   826
    69   559   447
    70   891   130
    71   230    96
    72   464   902
    73   815   438
    74   840   924
    75   427   917
    76   798   305
    77   509   311
    78   448   490
    79   838   731
    80   236   256
    81   528   621
    82   937   714
    83    21   759
    84   666   311
    85    96   257
    86   864   821
    87   862   558
    88   311   358
    89   766   441
    90   117   364
    91   585    17
    92   726   619
    93   430   728
    94   917   234
    95   745   356
    96   801   651
    97   309     9
    98   822   651
    99   231   133
   100   757   343
