   200
  1000  1000
     1   330   250
     2   630   710
     3   234   641
     4   275   376
     5   287   448
     6   602   391
     7   555   537
     8   279   221
     9   706   775
    10   571   733
    11   606   629
    12   545   595
    13   321   365
    14   668   472
    15   718   449
    16   406   631
    17   465   349
    18   627   339
    19   226   332
    20   597   262
    21   271   263
    22   382   668
    23   464   210
    24   249   223
    25   272   439
    26   666   793
    27   563   217
    28   497   245
    29   603   211
    30   612   247
    31   458   686
    32   275   264
    33   395   311
    34   753   563
    35   282   351
    36   514   411
    37   783   474
    38   623   474
    39   367   545
    40   549   420
    41   700   632
    42   556   715
    43   649   401
    44   512   225
    45   480   319
    46   484   417
    47   659   453
    48   738   559
    49   655   468
    50   541   715
    51   732   233
    52   560   555
    53   758   413
    54   461   543
    55   200   676
    56   710   746
    57   524   287
    58   776   232
    59   397   514
    60   323   667
    61   486   423
    62   419   317
    63   457   481
    64   531   649
    65   776   755
    66   325   330
    67   312   310
    68   268   627
    69   529   215
    70   427   606
    71   695   535
    72   468   734
    73   277   338
    74   257   478
    75   741   689
    76   463   704
    77   754   456
    78   750   678
    79   383   505
    80   386   469
    81   494   703
    82   638   341
    83   353   516
    84   572   762
    85   628   212
    86   655   599
    87   386   257
    88   354   718
    89   692   717
    90   535   386
    91   414   660
    92   464   270
    93   418   551
    94   209   636
    95   571   458
    96   637   750
    97   340   647
    98   413   681
    99   591   385
   100   205   693
   101   590   338
   102   279   654
   103   405   774
   104   502   631
   105   303   359
   106   341   290
   107   749   359
   108   661   698
   109   611   441
   110   731   722
   111   755   473
   112   616   628
   113   448   520
   114   584   282
   115   357   249
   116   500   352
   117   747   727
   118   432   505
   119   287   220
   120   646   606
   121   242   796
   122   409   723
   123   280   521
   124   388   522
   125   266   661
   126   248   470
   127   268   283
   128   458   634
   129   552   455
   130   483   680
   131   385   642
   132   591   474
   133   434   511
   134   647   684
   135   364   529
   136   719   377
   137   644   762
   138   473   618
   139   739   278
   140   376   275
   141   317   743
   142   495   214
   143   443   423
   144   495   302
   145   585   785
   146   245   606
   147   409   497
   148   410   791
   149   382   223
   150   658   726
   151   571   233
   152   254   476
   153   641   391
   154   466   309
   155   461   764
   156   360   690
   157   696   420
   158   403   487
   159   414   425
   160   661   566
   161   680   245
   162   202   794
   163   362   747
   164   692   638
   165   326   599
   166   397   363
   167   439   465
   168   785   438
   169   767   615
   170   521   328
   171   378   312
   172   273   301
   173   338   226
   174   307   222
   175   713   622
   176   490   759
   177   571   766
   178   288   378
   179   377   727
   180   569   746
   181   799   769
   182   599   730
   183   303   760
   184   444   595
   185   556   767
   186   371   210
   187   424   456
   188   248   240
   189   775   294
   190   740   353
   191   275   348
   192   314   414
   193   790   284
   194   637   491
   195   787   568
   196   575   250
   197   734   669
   198   396   758
   199   696   251
   200   566   281
