   200
  1000  1000
     1   287   448
     2   602   391
     3   555   537
     4   279   221
     5   706   775
     6   571   733
     7   606   629
     8   545   595
     9   321   365
    10   668   472
    11   718   449
    12   406   631
    13   465   349
    14   627   339
    15   226   332
    16   597   262
    17   271   263
    18   382   668
    19   464   210
    20   249   223
    21   272   439
    22   666   793
    23   563   217
    24   497   245
    25   603   211
    26   612   247
    27   458   686
    28   275   264
    29   395   311
    30   753   563
    31   282   351
    32   514   411
    33   783   474
    34   623   474
    35   367   545
    36   549   420
    37   700   632
    38   556   715
    39   649   401
    40   512   225
    41   480   319
    42   484   417
    43   659   453
    44   738   559
    45   655   468
    46   541   715
    47   732   233
    48   560   555
    49   758   413
    50   461   543
    51   200   676
    52   710   746
    53   524   287
    54   776   232
    55   397   514
    56   323   667
    57   486   423
    58   419   317
    59   457   481
    60   531   649
    61   776   755
    62   325   330
    63   312   310
    64   268   627
    65   529   215
    66   427   606
    67   695   535
    68   468   734
    69   277   338
    70   257   478
    71   741   689
    72   463   704
    73   754   456
    74   750   678
    75   383   505
    76   386   469
    77   494   703
    78   638   341
    79   353   516
    80   572   762
    81   628   212
    82   655   599
    83   386   257
    84   354   718
    85   692   717
    86   535   386
    87   414   660
    88   464   270
    89   418   551
    90   209   636
    91   571   458
    92   637   750
    93   340   647
    94   413   681
    95   591   385
    96   205   693
    97   590   338
    98   279   654
    99   405   774
   100   502   631
   101   303   359
   102   341   290
   103   749   359
   104   661   698
   105   611   441
   106   731   722
   107   755   473
   108   616   628
   109   448   520
   110   584   282
   111   357   249
   112   500   352
   113   747   727
   114   432   505
   115   287   220
   116   646   606
   117   242   796
   118   409   723
   119   280   521
   120   388   522
   121   266   661
   122   248   470
   123   268   283
   124   458   634
   125   552   455
   126   483   680
   127   385   642
   128   591   474
   129   434   511
   130   647   684
   131   364   529
   132   719   377
   133   644   762
   134   473   618
   135   739   278
   136   376   275
   137   317   743
   138   495   214
   139   443   423
   140   495   302
   141   585   785
   142   245   606
   143   409   497
   144   410   791
   145   382   223
   146   658   726
   147   571   233
   148   254   476
   149   641   391
   150   466   309
   151   461   764
   152   360   690
   153   696   420
   154   403   487
   155   414   425
   156   661   566
   157   680   245
   158   202   794
   159   362   747
   160   692   638
   161   326   599
   162   397   363
   163   439   465
   164   785   438
   165   767   615
   166   521   328
   167   378   312
   168   273   301
   169   338   226
   170   307   222
   171   713   622
   172   490   759
   173   571   766
   174   288   378
   175   377   727
   176   569   746
   177   799   769
   178   599   730
   179   303   760
   180   444   595
   181   556   767
   182   371   210
   183   424   456
   184   248   240
   185   775   294
   186   740   353
   187   275   348
   188   314   414
   189   790   284
   190   637   491
   191   787   568
   192   575   250
   193   734   669
   194   396   758
   195   696   251
   196   566   281
   197   340   382
   198   551   287
   199   733   529
   200   618   642
