    25
  1000  1000
     1   287   448
     2   602   391
     3   555   537
     4   279   221
     5   706   775
     6   571   733
     7   606   629
     8   545   595
     9   321   365
    10   668   472
    11   718   449
    12   406   631
    13   465   349
    14   627   339
    15   226   332
    16   597   262
    17   271   263
    18   382   668
    19   464   210
    20   249   223
    21   272   439
    22   666   793
    23   563   217
    24   497   245
    25   603   211
